meta,protein,target,source
CIDs00001005,511145.b0528,False,pmidb_ecoil
CIDs00001005,511145.b0529,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0544,False,pmidb_ecoil
CIDs00001005,511145.b0545,False,pmidb_ecoil
CIDs00001005,511145.b0555,False,pmidb_ecoil
CIDs00001005,511145.b0556,False,pmidb_ecoil
CIDs00001005,511145.b0558,False,pmidb_ecoil
CIDs00001005,511145.b0565,False,pmidb_ecoil
CIDs00001005,511145.b0567,False,pmidb_ecoil
CIDs00001005,511145.b0571,False,pmidb_ecoil
CIDs00001005,511145.b0572,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0573,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0574,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0575,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0578,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0579,False,pmidb_ecoil
CIDs00001005,511145.b0581,False,pmidb_ecoil
CIDs00001005,511145.b0585,0,piazza
CIDs00001005,511145.b0586,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0587,False,pmidb_ecoil
CIDs00001005,511145.b0588,0,piazza
CIDs00001005,511145.b0592,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0593,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0594,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0595,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0596,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0599,False,pmidb_ecoil
CIDs00001005,511145.b0600,False,pmidb_ecoil
CIDs00001005,511145.b0604,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0605,True,pmidb_ecoil
CIDs00001005,511145.b0606,False,pmidb_ecoil
CIDs00001005,511145.b0607,False,pmidb_ecoil
CIDs00001005,511145.b0610,False,pmidb_ecoil
CIDs00001005,511145.b0611,False,pmidb_ecoil
CIDs00001005,511145.b0618,False,pmidb_ecoil
CIDs00001005,511145.b0621,0,piazza
CIDs00001005,511145.b0623,False,pmidb_ecoil
CIDs00001005,511145.b0628,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0630,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0631,False,pmidb_ecoil
CIDs00001005,511145.b0632,0,piazza
CIDs00001005,511145.b0633,False,pmidb_ecoil
CIDs00001005,511145.b0635,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0636,False,pmidb_ecoil
CIDs00001005,511145.b0637,False,pmidb_ecoil
CIDs00001005,511145.b0639,0,piazza
CIDs00001005,511145.b0640,False,pmidb_ecoil
CIDs00001005,511145.b0642,True,piazza;pmidb_ecoil
CIDs00001005,511145.b0643,False,pmidb_ecoil
CIDs00001005,511145.b0650,0,piazza
CIDs00001005,511145.b0651,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0652,0,piazza
CIDs00001005,511145.b0654,0,piazza
CIDs00001005,511145.b0655,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0657,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0658,False,pmidb_ecoil
CIDs00001005,511145.b0659,False,pmidb_ecoil
CIDs00001005,511145.b0660,False,pmidb_ecoil
CIDs00001005,511145.b0661,False,pmidb_ecoil
CIDs00001005,511145.b0662,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0674,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0675,False,pmidb_ecoil
CIDs00001005,511145.b0676,False,pmidb_ecoil
CIDs00001005,511145.b0677,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0678,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0679,0,piazza
CIDs00001005,511145.b0680,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0683,False,pmidb_ecoil
CIDs00001005,511145.b0684,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0686,False,pmidb_ecoil
CIDs00001005,511145.b0687,False,pmidb_ecoil
CIDs00001005,511145.b0688,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0694,False,pmidb_ecoil
CIDs00001005,511145.b0710,False,pmidb_ecoil
CIDs00001005,511145.b0712,False,pmidb_ecoil
CIDs00001005,511145.b0713,False,pmidb_ecoil
CIDs00001005,511145.b0714,False,pmidb_ecoil
CIDs00001005,511145.b0718,False,pmidb_ecoil
CIDs00001005,511145.b0720,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0723,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0724,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0726,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0727,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0728,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0729,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0730,False,pmidb_ecoil
CIDs00001005,511145.b0731,0,piazza
CIDs00001005,511145.b0732,0,piazza
CIDs00001005,511145.b0736,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0740,False,pmidb_ecoil
CIDs00001005,511145.b0741,False,pmidb_ecoil
CIDs00001005,511145.b0742,False,pmidb_ecoil
CIDs00001005,511145.b0750,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0753,False,pmidb_ecoil
CIDs00001005,511145.b0754,True,piazza;pmidb_ecoil
CIDs00001005,511145.b0755,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0756,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0757,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0758,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0759,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0760,False,pmidb_ecoil
CIDs00001005,511145.b0761,False,pmidb_ecoil
CIDs00001005,511145.b0763,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0765,0,piazza
CIDs00001005,511145.b0766,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0767,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0769,False,pmidb_ecoil
CIDs00001005,511145.b0773,False,pmidb_ecoil
CIDs00001005,511145.b0774,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0775,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0776,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0777,0,piazza
CIDs00001005,511145.b0778,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0779,False,pmidb_ecoil
CIDs00001005,511145.b0780,False,pmidb_ecoil
CIDs00001005,511145.b0781,0,piazza
CIDs00001005,511145.b0782,False,pmidb_ecoil
CIDs00001005,511145.b0783,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0784,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0785,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0789,0,piazza
CIDs00001005,511145.b0800,False,pmidb_ecoil
CIDs00001005,511145.b0801,False,pmidb_ecoil
CIDs00001005,511145.b0804,False,pmidb_ecoil
CIDs00001005,511145.b0807,False,pmidb_ecoil
CIDs00001005,511145.b0809,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0811,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0812,False,pmidb_ecoil
CIDs00001005,511145.b0817,False,pmidb_ecoil
CIDs00001005,511145.b0819,False,pmidb_ecoil
CIDs00001005,511145.b0820,False,pmidb_ecoil
CIDs00001005,511145.b0821,False,pmidb_ecoil
CIDs00001005,511145.b0822,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0825,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0826,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0827,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0828,True,piazza;pmidb_ecoil
CIDs00001005,511145.b0829,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0830,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0835,False,pmidb_ecoil
CIDs00001005,511145.b0838,False,pmidb_ecoil
CIDs00001005,511145.b0839,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0840,False,pmidb_ecoil
CIDs00001005,511145.b0844,False,pmidb_ecoil
CIDs00001005,511145.b0849,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0851,False,pmidb_ecoil
CIDs00001005,511145.b0854,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0855,0,piazza
CIDs00001005,511145.b0859,False,pmidb_ecoil
CIDs00001005,511145.b0860,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0863,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0864,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0866,False,pmidb_ecoil
CIDs00001005,511145.b0870,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0871,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0880,True,pmidb_ecoil
CIDs00001005,511145.b0882,False,pmidb_ecoil
CIDs00001005,511145.b0884,False,pmidb_ecoil
CIDs00001005,511145.b0887,0,piazza
CIDs00001005,511145.b0888,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0889,False,pmidb_ecoil
CIDs00001005,511145.b0890,False,pmidb_ecoil
CIDs00001005,511145.b0891,False,pmidb_ecoil
CIDs00001005,511145.b0893,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0894,0,piazza
CIDs00001005,511145.b0897,False,pmidb_ecoil
CIDs00001005,511145.b0902,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0903,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0905,False,pmidb_ecoil
CIDs00001005,511145.b0907,True,piazza;pmidb_ecoil
CIDs00001005,511145.b0908,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0909,True,pmidb_ecoil
CIDs00001005,511145.b0910,True,piazza;pmidb_ecoil
CIDs00001005,511145.b0911,True,pmidb_ecoil
CIDs00001005,511145.b0912,False,pmidb_ecoil
CIDs00001005,511145.b0914,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0917,False,pmidb_ecoil
CIDs00001005,511145.b0918,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0922,False,pmidb_ecoil
CIDs00001005,511145.b0923,False,pmidb_ecoil
CIDs00001005,511145.b0924,False,pmidb_ecoil
CIDs00001005,511145.b0925,False,pmidb_ecoil
CIDs00001005,511145.b0927,False,pmidb_ecoil
CIDs00001005,511145.b0928,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0929,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0930,True,piazza;pmidb_ecoil
CIDs00001005,511145.b0931,True,piazza;pmidb_ecoil
CIDs00001005,511145.b0932,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0933,0,piazza
CIDs00001005,511145.b0936,0,piazza
CIDs00001005,511145.b0945,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0947,False,pmidb_ecoil
CIDs00001005,511145.b0948,False,pmidb_ecoil
CIDs00001005,511145.b0949,False,pmidb_ecoil
CIDs00001005,511145.b0954,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0957,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0963,True,piazza;pmidb_ecoil
CIDs00001005,511145.b0965,False,pmidb_ecoil
CIDs00001005,511145.b0967,False,pmidb_ecoil
CIDs00001005,511145.b0968,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0969,False,pmidb_ecoil
CIDs00001005,511145.b0972,0,piazza
CIDs00001005,511145.b0974,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0980,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0981,False,pmidb_ecoil
CIDs00001005,511145.b0995,False,pmidb_ecoil
CIDs00001005,511145.b0997,False,piazza;pmidb_ecoil
CIDs00001005,511145.b0998,False,pmidb_ecoil
CIDs00001005,511145.b0999,False,pmidb_ecoil
CIDs00001005,511145.b1000,False,pmidb_ecoil
CIDs00001005,511145.b1002,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1003,False,pmidb_ecoil
CIDs00001005,511145.b1004,False,pmidb_ecoil
CIDs00001005,511145.b1007,0,piazza
CIDs00001005,511145.b1013,False,pmidb_ecoil
CIDs00001005,511145.b1014,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1018,True,pmidb_ecoil
CIDs00001005,511145.b1019,False,pmidb_ecoil
CIDs00001005,511145.b1033,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1034,False,pmidb_ecoil
CIDs00001005,511145.b1035,False,pmidb_ecoil
CIDs00001005,511145.b1045,False,pmidb_ecoil
CIDs00001005,511145.b1048,False,pmidb_ecoil
CIDs00001005,511145.b1051,False,pmidb_ecoil
CIDs00001005,511145.b1054,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1055,False,pmidb_ecoil
CIDs00001005,511145.b1056,False,pmidb_ecoil
CIDs00001005,511145.b1059,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1062,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1064,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1066,False,pmidb_ecoil
CIDs00001005,511145.b1067,False,pmidb_ecoil
CIDs00001005,511145.b1068,False,pmidb_ecoil
CIDs00001005,511145.b1071,False,pmidb_ecoil
CIDs00001005,511145.b1084,False,pmidb_ecoil
CIDs00001005,511145.b1086,False,pmidb_ecoil
CIDs00001005,511145.b1087,False,pmidb_ecoil
CIDs00001005,511145.b1088,False,pmidb_ecoil
CIDs00001005,511145.b1089,True,pmidb_ecoil
CIDs00001005,511145.b1091,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1092,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1093,True,piazza;pmidb_ecoil
CIDs00001005,511145.b1094,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1095,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1096,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1098,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1099,False,pmidb_ecoil
CIDs00001005,511145.b1100,False,pmidb_ecoil
CIDs00001005,511145.b1101,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1102,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1103,False,pmidb_ecoil
CIDs00001005,511145.b1107,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1108,True,pmidb_ecoil
CIDs00001005,511145.b1109,0,piazza
CIDs00001005,511145.b1113,False,pmidb_ecoil
CIDs00001005,511145.b1114,False,pmidb_ecoil
CIDs00001005,511145.b1117,False,pmidb_ecoil
CIDs00001005,511145.b1119,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1120,False,pmidb_ecoil
CIDs00001005,511145.b1123,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1125,0,piazza
CIDs00001005,511145.b1126,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1127,False,pmidb_ecoil
CIDs00001005,511145.b1128,False,pmidb_ecoil
CIDs00001005,511145.b1130,False,pmidb_ecoil
CIDs00001005,511145.b1131,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1133,False,pmidb_ecoil
CIDs00001005,511145.b1134,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1136,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1143,False,pmidb_ecoil
CIDs00001005,511145.b1145,False,pmidb_ecoil
CIDs00001005,511145.b1159,False,pmidb_ecoil
CIDs00001005,511145.b1174,False,pmidb_ecoil
CIDs00001005,511145.b1175,True,pmidb_ecoil
CIDs00001005,511145.b1176,False,pmidb_ecoil
CIDs00001005,511145.b1177,False,pmidb_ecoil
CIDs00001005,511145.b1178,False,pmidb_ecoil
CIDs00001005,511145.b1179,False,pmidb_ecoil
CIDs00001005,511145.b1180,True,pmidb_ecoil
CIDs00001005,511145.b1184,False,pmidb_ecoil
CIDs00001005,511145.b1186,0,piazza
CIDs00001005,511145.b1187,False,pmidb_ecoil
CIDs00001005,511145.b1188,False,pmidb_ecoil
CIDs00001005,511145.b1189,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1190,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1192,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1197,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1198,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1199,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1200,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1203,True,pmidb_ecoil
CIDs00001005,511145.b1204,False,pmidb_ecoil
CIDs00001005,511145.b1207,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1208,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1210,0,piazza
CIDs00001005,511145.b1211,False,pmidb_ecoil
CIDs00001005,511145.b1215,True,piazza;pmidb_ecoil
CIDs00001005,511145.b1217,False,pmidb_ecoil
CIDs00001005,511145.b1219,False,pmidb_ecoil
CIDs00001005,511145.b1221,False,pmidb_ecoil
CIDs00001005,511145.b1225,0,piazza
CIDs00001005,511145.b1232,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1233,False,pmidb_ecoil
CIDs00001005,511145.b1235,False,pmidb_ecoil
CIDs00001005,511145.b1236,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1237,False,pmidb_ecoil
CIDs00001005,511145.b1238,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1241,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1243,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1244,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1245,0,piazza
CIDs00001005,511145.b1246,0,piazza
CIDs00001005,511145.b1247,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1248,False,pmidb_ecoil
CIDs00001005,511145.b1250,0,piazza
CIDs00001005,511145.b1251,False,pmidb_ecoil
CIDs00001005,511145.b1252,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1253,False,pmidb_ecoil
CIDs00001005,511145.b1257,False,pmidb_ecoil
CIDs00001005,511145.b1260,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1261,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1262,True,piazza;pmidb_ecoil
CIDs00001005,511145.b1263,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1264,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1267,False,pmidb_ecoil
CIDs00001005,511145.b1269,False,pmidb_ecoil
CIDs00001005,511145.b1270,True,piazza;pmidb_ecoil
CIDs00001005,511145.b1271,False,pmidb_ecoil
CIDs00001005,511145.b1273,False,pmidb_ecoil
CIDs00001005,511145.b1274,False,pmidb_ecoil
CIDs00001005,511145.b1275,False,pmidb_ecoil
CIDs00001005,511145.b1276,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1277,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1281,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1282,False,pmidb_ecoil
CIDs00001005,511145.b1284,False,pmidb_ecoil
CIDs00001005,511145.b1286,False,pmidb_ecoil
CIDs00001005,511145.b1288,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1291,0,piazza
CIDs00001005,511145.b1294,False,pmidb_ecoil
CIDs00001005,511145.b1295,False,pmidb_ecoil
CIDs00001005,511145.b1297,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1298,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1299,False,pmidb_ecoil
CIDs00001005,511145.b1300,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1301,0,piazza
CIDs00001005,511145.b1302,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1303,False,pmidb_ecoil
CIDs00001005,511145.b1304,False,pmidb_ecoil
CIDs00001005,511145.b1308,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1313,False,pmidb_ecoil
CIDs00001005,511145.b1321,False,pmidb_ecoil
CIDs00001005,511145.b1323,False,pmidb_ecoil
CIDs00001005,511145.b1324,False,pmidb_ecoil
CIDs00001005,511145.b1325,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1326,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1329,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1333,False,pmidb_ecoil
CIDs00001005,511145.b1334,False,pmidb_ecoil
CIDs00001005,511145.b1340,False,pmidb_ecoil
CIDs00001005,511145.b1344,False,pmidb_ecoil
CIDs00001005,511145.b1356,False,pmidb_ecoil
CIDs00001005,511145.b1363,0,piazza
CIDs00001005,511145.b1376,True,pmidb_ecoil
CIDs00001005,511145.b1378,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1380,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1381,False,pmidb_ecoil
CIDs00001005,511145.b1385,0,piazza
CIDs00001005,511145.b1386,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1392,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1394,0,piazza
CIDs00001005,511145.b1395,0,piazza
CIDs00001005,511145.b1399,False,pmidb_ecoil
CIDs00001005,511145.b1406,False,pmidb_ecoil
CIDs00001005,511145.b1412,False,pmidb_ecoil
CIDs00001005,511145.b1413,False,pmidb_ecoil
CIDs00001005,511145.b1414,False,pmidb_ecoil
CIDs00001005,511145.b1415,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1422,False,pmidb_ecoil
CIDs00001005,511145.b1424,False,pmidb_ecoil
CIDs00001005,511145.b1427,False,pmidb_ecoil
CIDs00001005,511145.b1430,False,pmidb_ecoil
CIDs00001005,511145.b1435,False,pmidb_ecoil
CIDs00001005,511145.b1438,False,pmidb_ecoil
CIDs00001005,511145.b1440,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1441,0,piazza
CIDs00001005,511145.b1443,0,piazza
CIDs00001005,511145.b1444,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1446,False,pmidb_ecoil
CIDs00001005,511145.b1448,False,pmidb_ecoil
CIDs00001005,511145.b1449,False,pmidb_ecoil
CIDs00001005,511145.b1452,False,pmidb_ecoil
CIDs00001005,511145.b1461,False,pmidb_ecoil
CIDs00001005,511145.b1464,False,pmidb_ecoil
CIDs00001005,511145.b1466,0,piazza
CIDs00001005,511145.b1467,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1468,0,piazza
CIDs00001005,511145.b1474,0,piazza
CIDs00001005,511145.b1478,0,piazza
CIDs00001005,511145.b1479,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1480,False,pmidb_ecoil
CIDs00001005,511145.b1482,False,pmidb_ecoil
CIDs00001005,511145.b1483,0,piazza
CIDs00001005,511145.b1487,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1489,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1493,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1494,False,pmidb_ecoil
CIDs00001005,511145.b1507,False,pmidb_ecoil
CIDs00001005,511145.b1512,False,pmidb_ecoil
CIDs00001005,511145.b1513,False,pmidb_ecoil
CIDs00001005,511145.b1517,False,pmidb_ecoil
CIDs00001005,511145.b1519,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1523,False,pmidb_ecoil
CIDs00001005,511145.b1524,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1525,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1534,False,pmidb_ecoil
CIDs00001005,511145.b1536,False,pmidb_ecoil
CIDs00001005,511145.b1537,False,pmidb_ecoil
CIDs00001005,511145.b1538,False,pmidb_ecoil
CIDs00001005,511145.b1539,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1540,False,pmidb_ecoil
CIDs00001005,511145.b1541,False,pmidb_ecoil
CIDs00001005,511145.b1550,False,pmidb_ecoil
CIDs00001005,511145.b1564,False,pmidb_ecoil
CIDs00001005,511145.b1570,False,pmidb_ecoil
CIDs00001005,511145.b1584,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1586,False,pmidb_ecoil
CIDs00001005,511145.b1587,0,piazza
CIDs00001005,511145.b1588,0,piazza
CIDs00001005,511145.b1591,False,pmidb_ecoil
CIDs00001005,511145.b1593,False,pmidb_ecoil
CIDs00001005,511145.b1595,False,pmidb_ecoil
CIDs00001005,511145.b1596,False,pmidb_ecoil
CIDs00001005,511145.b1602,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1603,0,piazza
CIDs00001005,511145.b1604,False,pmidb_ecoil
CIDs00001005,511145.b1605,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1606,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1608,False,pmidb_ecoil
CIDs00001005,511145.b1609,False,pmidb_ecoil
CIDs00001005,511145.b1611,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1612,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1613,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1614,False,pmidb_ecoil
CIDs00001005,511145.b1618,False,pmidb_ecoil
CIDs00001005,511145.b1619,False,pmidb_ecoil
CIDs00001005,511145.b1621,0,piazza
CIDs00001005,511145.b1622,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1623,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1624,False,pmidb_ecoil
CIDs00001005,511145.b1633,False,pmidb_ecoil
CIDs00001005,511145.b1635,False,pmidb_ecoil
CIDs00001005,511145.b1636,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1637,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1638,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1640,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1641,False,pmidb_ecoil
CIDs00001005,511145.b1642,False,pmidb_ecoil
CIDs00001005,511145.b1646,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1647,False,pmidb_ecoil
CIDs00001005,511145.b1650,False,pmidb_ecoil
CIDs00001005,511145.b1651,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1652,False,pmidb_ecoil
CIDs00001005,511145.b1654,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1656,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1658,False,pmidb_ecoil
CIDs00001005,511145.b1661,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1662,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1664,False,pmidb_ecoil
CIDs00001005,511145.b1667,False,pmidb_ecoil
CIDs00001005,511145.b1668,False,pmidb_ecoil
CIDs00001005,511145.b1673,False,pmidb_ecoil
CIDs00001005,511145.b1676,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1677,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1678,False,pmidb_ecoil
CIDs00001005,511145.b1679,0,piazza
CIDs00001005,511145.b1680,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1681,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1682,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1683,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1684,False,piazza;pmidb_ecoil
CIDs00001005,511145.b1685,False,pmidb_ecoil
CIDs00001005,511145.b1686,False,pmidb_ecoil
